0,0.8,1626.82316470588,1457.39634027778,1326.43572280702,1194.02415767196,1020.1303957672,976.520202564103,973.181963636363,972.806041666667,1599.6995042735,1428.58909166667,1318.32347407407,1213.57036666667,1033.32503921569,978.826296875,976.755715238095,976.447763768116,1534.20178782051,1400.35279308176,1314.55016666667,1228.65045846994,1049.11666885246,990.608313953489,983.268591111111,982.704785714286,1410.96193541667,1339.56626842105,1286.44200952381,1226.56002786885,1111.95011547619,1017.34714262295,988.484482051282,986.511253191489,1328.90378888889,1284.30362666667,1256.59085714286,1215.22691006289,1135.08880655738,1052.5579039548,994.393704878049,988.421801149425,1278.07783333333,1242.6452051282,1215.8192,1196.27858222222,1140.5928237037,1077.74703333333,1007.57777407407,992.954233333333,1231.91035555556,1210.40372952381,1196.58065263158,1175.48963333333,1133.86556666667,1094.73106666667,1026.4046,997.547333333333,1174.22785324074,1158.75616666667,1151.91629166667,1140.68592222222,1114.93043333333,1094.0503,1059.68623040936,1006.58677387387,1164.55189562202,1154.81909342957,1150.05596286021,1134.37956380169,1126.80055171526,1112.64987521071,1078.84589093447,1035.80055171526
0,0.91,1617.2201244186,1496.41672407407,1358.93079259259,1232.82399666667,1023.16662929293,994.097236111111,991.023964583334,990.423766666666,1598.04448559671,1478.02274444444,1348.07314637681,1238.47178333333,1049.0423974359,999.956342528735,996.489163333334,995.832005555555,1563.51759166667,1452.15136969697,1339.24253055556,1247.11655263158,1079.49368796296,1008.67636,1001.59570555556,1001.66472727273,1451.13080666667,1374.27234666667,1314.6980962963,1253.6782125,1131.61953333333,1038.68888888889,1007.26258333333,1008.73268666667,1374.32536666667,1324.38375333333,1290.654490625,1244.98255555556,1156.67760448718,1074.29877809524,1012.88083055556,1011.25364166667,1319.52065333333,1283.19332592593,1258.19295,1227.53798666667,1159.58176190476,1098.87170952381,1023.64952222222,1015.44867666667,1280.02352727273,1252.06724615385,1231.37862222222,1210.47036666667,1161.77007346939,1112.68855072464,1040.56020454545,1018.23760666667,1222.06043,1206.86529583333,1194.03338690476,1183.38443888889,1155.16038888889,1123.43514166667,1073.71081833333,1029.68410555556,1181.28909487179,1171.067195,1163.98955333333,1159.71497708333,1141.13852142857,1122.87274615385,1086.33556111111,1042.35832380952
0,1.1,1605.73901851852,1476.72453333333,1368.61084615385,1252.3514875,983.631501123596,934.692010144928,928.948155555555,927.367393333333,1563.86101333333,1456.2621952381,1366.44704583333,1263.95602695035,1024.80935,938.464977419355,930.845712121212,929.196875757576,1515.08581176471,1420.51027916667,1345.36522083333,1275.61985797101,1056.54103333333,951.525564367816,935.371353703704,934.180060416667,1406.19775555556,1353.2672,1306.740875,1256.65736266667,1105.4473,994.288833333334,939.525922988506,936.47805,1325.25883,1291.31303333333,1254.17571904762,1211.57535384615,1121.25056666667,1026.22044210526,947.836999122807,939.282976,1263.72955555556,1237.50708333333,1212.88039487179,1179.20646666667,1128.98584320988,1056.02343989899,968.464530769231,943.440883333333,1220.76295555556,1200.25636296296,1178.65436666667,1161.0481,1129.20476666667,1075.34434285714,993.175275384615,950.729265432099,1152.42578205128,1139.37979259259,1128.3957037037,1116.94802592593,1102.09676666667,1066.86747826087,1028.15054848485,961.800913580247,1111.90224285714,1100.86719444444,1096.18138333333,1087.92085365854,1072.63628181818,1051.75621666667,1015.03639166667,973.029898148148
0,1.2,1550.2832,1437.77671666667,1334.16980392157,1211.33396666667,980.7695625,890.9308,889.029933333333,883.938276190476,1527.472,1428.92203333333,1324.62371666667,1215.9486,988.092,896.291316666667,888.462133333333,901.789333333333,1466.4708,1368.15501111111,1292.42156666667,1197.26841025641,1011.20577777778,911.760035416667,898.210486666666,898.779465079365,1341.91843333333,1287.7761,1228.03550454545,1176.97923333333,1050.98630625,955.85011025641,899.804083333333,895.845391666667,1254.34816666667,1222.39636,1190.593,1152.94017857143,1062.12601111111,986.411795454546,903.923849019608,898.114011904762,1198.3954,1175.86518888889,1147.06273913043,1129.48114285714,1069.84355555556,1014.70355,927.781497777778,903.919877083333,1166.4357,1152.98024137931,1127.06325185185,1101.92865277778,1054.1337,1011.64186666667,941.55235,905.037766666667,1093.31878333333,1080.87795384615,1068.90734047619,1057.95186666667,1038.56633888889,1010.40080769231,960.379566666667,915.758846666667,1055.65615,1045.22376666667,1040.08454814815,1033.89998,1018.16242222222,1005.04070952381,976.221526666667,933.57885
0,1.05,1616.21426666667,1498.77715897436,1374.38953333333,1262.140625,1020.85650909091,972.08943699187,968.996714285714,968.696791666667,1595.3605,1475.12262952687,1370.89526666667,1266.57372352941,1037.35603888889,974.289882222222,968.309831884058,967.457819444444,1544.3728125,1443.83609111111,1358.39448611111,1261.60752291667,1076.38576504065,981.975594444444,970.046566666666,969.681832,1442.69991333333,1381.8326,1325.93132,1260.12659090909,1134.03193033033,1020.42543690476,975.217611458333,974.164421428571,1361.66999607843,1322.51372156863,1292.54776049383,1247.62509710145,1155.61541794872,1061.45140606061,978.957244444444,977.001619047619,1299.82555555556,1271.60677555556,1251.74499007092,1220.6671877551,1150.80954205128,1078.01703787879,994.420744444445,981.8821,1266.28156,1241.58717555556,1223.26786241135,1202.98534666667,1148.34991481481,1101.47705,1014.858025,985.0944,1202.03777368421,1183.28745185185,1176.02655,1161.72198,1132.29248888889,1098.66220588235,1045.99956666667,998.92362,1157.48051212121,1147.55229259259,1142.34142254902,1133.89455740741,1115.70787222222,1095.4578963964,1055.23304166667,1006.43227380952
0,1,1645.05596286021,1517.83880384615,1404.78091388889,1262.87702941176,1032.48429032258,990.541612903225,988.282677419355,986.453387096774,1610.67818666667,1501.77895208333,1391.58645208333,1266.5,1044.66666666667,998.7067,994.3969,993.639633333334,1564.66803333333,1475.23663939394,1364.1684,1272.0246,1077.31456666667,1007.3574,997.077066666667,995.729733333333,1470.45413333333,1393.01866666667,1327.59573333333,1276.0907,1158.54206666667,1048.56693333333,1003.3191,1000.3781,1401.80613333333,1345.01806666667,1306.71793333333,1267.04303333333,1181.58993333333,1088.70606666667,1012.70653333333,1003.8669,1352.93276666667,1303.42803333333,1281.37226277372,1248.6252,1176.55189562203,1104.81909342957,1024.4398,1007.6604,1314.67473333333,1284.0272,1262.4046,1240.47226666667,1192.37056666667,1143.98782601232,1062.05176666667,1014.42023333333,1249.5023,1235.75676666667,1228.44173333333,1214.56853333333,1187.70956666667,1156.09906666667,1098.76736666667,1023.77273333333,1207.88776666667,1201.67893333333,1199.52653333333,1191.7561,1174.07286666667,1154.614,1112.29393333333,1043.12483333333
0.5,0.8,1615.65485842697,1438.09964728682,1307.75248888889,1181.8657617284,994.910119298246,960.37448627451,957.820571875,956.327153846154,1590.571,1426.23628311688,1299.74225757576,1202.3987,1025.15810070922,965.281438095238,958.691612612613,958.356860294118,1509.65343560606,1391.24723055556,1292.48266140351,1210.30449166667,1036.40213333333,968.4212,960.645795833333,959.57854,1415.71412039801,1321.313432,1264.28291238095,1200.90351190476,1084.41670925926,1000.8652,964.803965079365,962.039141666667,1306.73813533333,1262.6031969697,1230.10995606061,1175.50603366501,1088.33968897059,1017.48691111111,969.706769607843,963.965531746031,1252.76381904762,1219.07122170543,1197.08290246914,1165.50308229167,1099.43967025641,1045.66369161677,983.298843220339,967.786003278688,1208.65459126984,1184.92864065041,1171.87882760417,1155.2345304878,1108.0109352381,1059.76066880734,1001.92207062147,973.954804081633,1174.71943333333,1162.9734,1145.50066666667,1130.7606013468,1104.38158860759,1077.85608431372,1028.36660393939,981.728987356322,1140.98782601232,1131.92147108993,1125.76501700512,1118.8697196459,1103.17353877093,1090.93964875088,1064.2563800359,1018.22353641212
0.5,0.91,1618.17584557823,1478.11202357724,1342.39562083333,1226.78878444444,1026.02755238095,972.565222222222,969.571996666667,968.883783333333,1605.51050752688,1460.80289803922,1331.80150679012,1239.75996666667,1038.08608494624,971.937534848485,970.465503030303,969.779733333333,1574.52056481481,1421.64987521071,1332.66541,1248.81255760114,1069.04350510967,983.166154166667,973.270266666667,974.385004761905,1439.34801190476,1368.38157424242,1312.17329880952,1243.79436984127,1124.53923333333,1030.68448833333,978.405894444445,977.864286111111,1350.43879809524,1314.664,1279.13321041667,1231.17052033898,1141.51532,1071.53531034483,987.312192424242,981.991323655914,1298.15332380952,1275.17664848485,1253.18446666667,1221.98954888889,1146.64208518519,1075.47020175439,1001.37098484849,986.840555555555,1243.91384761905,1230.90297708333,1210.2068025641,1183.9963968254,1129.98442222222,1093.19122619048,1014.52008205128,989.472237037037,1191.74527179487,1180.11128461538,1169.18318627451,1147.97552666667,1125.08782857143,1092.71122694064,1043.35142941176,1001.40633939394,1143.40033589744,1130.50621491228,1120.65811111111,1114.74031481481,1097.72547727273,1081.14807555556,1046.22415724638,1008.04397916667
0.5,1.1,1585.97569583333,1464.84348109635,1355.10730798709,1247.96051004077,998.544884057971,947.265209803921,943.334955555555,941.371314035088,1561.7498625,1448.00962370969,1351.17353877093,1256.36274874318,1010.18566095238,950.062993859649,941.961874509804,941.834827777778,1512.773255,1422.83681717172,1336.73726041667,1244.501,1054.046088,965.036244444444,947.676154761905,946.166106862745,1405.0315037037,1350.94982916667,1298.18707777778,1234.3188875,1110.74265045045,996.160578703704,949.150664864864,935.8904375,1331.53672222222,1293.90016666667,1259.00368095238,1217.8829,1130.90007222222,1034.40869846154,953.220650724638,945.105726388889,1277.43856458333,1250.05271904762,1225.72585333333,1198.52366666667,1136.28995952381,1062.08645402299,971.413144444445,949.629661375661,1229.89344814815,1212.66161111111,1195.39225238095,1174.44910833333,1141.19021733333,1082.97636078431,997.399844444444,955.475843589743,1167.53399285714,1153.54276,1145.0127037037,1134.78808484848,1106.60501904762,1078.68210416667,1032.716455,968.996336190476,1122.66266666667,1116.05490333333,1110.48591428571,1103.24987575758,1086.11514285714,1071.91372592593,1034.32989259259,990.795138461539
0.5,1.2,1524.09466666667,1417.884346875,1320.78873333333,1209.03861428571,978.499841666667,898.553703333333,890.832673333333,888.686908333333,1494.30157948718,1385.74436,1302.5462462963,1192.7895125,983.944333333333,899.363152380952,892.478726666667,888.686908333333,1450.28961666667,1350.44889666667,1276.7792,1193.26815757576,1013.18929753086,917.655427777778,900.753127777778,896.588146666667,1342.91331666667,1270.10547291667,1215.24791190476,1163.89073978243,1044.82016638407,947.471533333333,903.4417,899.266888888889,1259.29701515152,1226.51881944444,1186.35676666667,1147.47438888889,1061.51971666667,996.955104166667,919.293596969697,908.6639375,1199.55196666667,1167.16466666667,1145.96495238095,1121.4563,1061.52190555556,1001.06817435897,926.425118518519,909.893016666667,1159.732,1144.85843333333,1125.75954166667,1106.0334,1062.21761666667,1019.2899,954.140683333333,921.092324444444,1102.95986666667,1091.42660714286,1085.25555238095,1073.41663333333,1049.76197222222,1017.03613333333,965.283638095238,923.9432875,1070.22252352941,1061.69141333333,1053.62053333333,1050.44295333333,1035.86318333333,1019.92472222222,995.102687179487,944.41319047619
